week_start,week_number,store_id,model_id,units_sold,sales_value,is_festive_week
2025-05-05,36,ST015,MD053,0,0.0,0
2025-05-12,37,ST015,MD053,0,0.0,0
2025-05-19,38,ST015,MD053,0,0.0,0
2025-05-26,39,ST015,MD053,0,0.0,0
2025-06-02,40,ST015,MD053,0,0.0,0
2025-06-09,41,ST015,MD053,0,0.0,0
2025-06-16,42,ST015,MD053,0,0.0,0
2025-06-23,43,ST015,MD053,0,0.0,0
2025-06-30,44,ST015,MD053,0,0.0,0
2025-07-07,45,ST015,MD053,0,0.0,0
2025-07-14,46,ST015,MD053,0,0.0,0
2025-07-21,47,ST015,MD053,0,0.0,0
2025-07-28,48,ST015,MD053,0,0.0,0
2025-08-04,49,ST015,MD053,0,0.0,0
2025-08-11,50,ST015,MD053,0,0.0,0
2025-08-18,51,ST015,MD053,0,0.0,0
2025-08-25,52,ST015,MD053,0,0.0,0
2024-09-02,1,ST015,MD054,0,0.0,0
2024-09-09,2,ST015,MD054,0,0.0,0
2024-09-16,3,ST015,MD054,0,0.0,0
2024-09-23,4,ST015,MD054,0,0.0,0
2024-09-30,5,ST015,MD054,0,0.0,0
2024-10-07,6,ST015,MD054,0,0.0,1
2024-10-14,7,ST015,MD054,0,0.0,0
2024-10-21,8,ST015,MD054,0,0.0,0
2024-10-28,9,ST015,MD054,0,0.0,1
2024-11-04,10,ST015,MD054,0,0.0,0
2024-11-11,11,ST015,MD054,0,0.0,0
2024-11-18,12,ST015,MD054,0,0.0,0
2024-11-25,13,ST015,MD054,0,0.0,0
2024-12-02,14,ST015,MD054,0,0.0,0
2024-12-09,15,ST015,MD054,0,0.0,0
2024-12-16,16,ST015,MD054,0,0.0,0
2024-12-23,17,ST015,MD054,0,0.0,0
2024-12-30,18,ST015,MD054,0,0.0,0
2025-01-06,19,ST015,MD054,0,0.0,0
2025-01-13,20,ST015,MD054,0,0.0,0
2025-01-20,21,ST015,MD054,0,0.0,0
2025-01-27,22,ST015,MD054,0,0.0,0
2025-02-03,23,ST015,MD054,0,0.0,0
2025-02-10,24,ST015,MD054,0,0.0,0
2025-02-17,25,ST015,MD054,0,0.0,0
2025-02-24,26,ST015,MD054,0,0.0,0
2025-03-03,27,ST015,MD054,0,0.0,0
2025-03-10,28,ST015,MD054,0,0.0,0
2025-03-17,29,ST015,MD054,0,0.0,0
2025-03-24,30,ST015,MD054,0,0.0,0
2025-03-31,31,ST015,MD054,0,0.0,0
2025-04-07,32,ST015,MD054,0,0.0,0
2025-04-14,33,ST015,MD054,0,0.0,0
2025-04-21,34,ST015,MD054,0,0.0,0
2025-04-28,35,ST015,MD054,0,0.0,0
2025-05-05,36,ST015,MD054,0,0.0,0
2025-05-12,37,ST015,MD054,0,0.0,0
2025-05-19,38,ST015,MD054,0,0.0,0
2025-05-26,39,ST015,MD054,0,0.0,0
2025-06-02,40,ST015,MD054,0,0.0,0
2025-06-09,41,ST015,MD054,0,0.0,0
2025-06-16,42,ST015,MD054,0,0.0,0
2025-06-23,43,ST015,MD054,0,0.0,0
2025-06-30,44,ST015,MD054,0,0.0,0
2025-07-07,45,ST015,MD054,0,0.0,0
2025-07-14,46,ST015,MD054,0,0.0,0
2025-07-21,47,ST015,MD054,0,0.0,0
2025-07-28,48,ST015,MD054,0,0.0,0
2025-08-04,49,ST015,MD054,0,0.0,0
2025-08-11,50,ST015,MD054,0,0.0,0
2025-08-18,51,ST015,MD054,0,0.0,0
2025-08-25,52,ST015,MD054,0,0.0,0
2024-09-02,1,ST015,MD055,0,0.0,0
2024-09-09,2,ST015,MD055,0,0.0,0
2024-09-16,3,ST015,MD055,0,0.0,0
2024-09-23,4,ST015,MD055,0,0.0,0
2024-09-30,5,ST015,MD055,0,0.0,0
2024-10-07,6,ST015,MD055,0,0.0,1
2024-10-14,7,ST015,MD055,0,0.0,0
2024-10-21,8,ST015,MD055,0,0.0,0
2024-10-28,9,ST015,MD055,0,0.0,1
2024-11-04,10,ST015,MD055,0,0.0,0
2024-11-11,11,ST015,MD055,0,0.0,0
2024-11-18,12,ST015,MD055,0,0.0,0
2024-11-25,13,ST015,MD055,0,0.0,0
2024-12-02,14,ST015,MD055,0,0.0,0
2024-12-09,15,ST015,MD055,0,0.0,0
2024-12-16,16,ST015,MD055,0,0.0,0
2024-12-23,17,ST015,MD055,0,0.0,0
2024-12-30,18,ST015,MD055,0,0.0,0
2025-01-06,19,ST015,MD055,0,0.0,0
2025-01-13,20,ST015,MD055,0,0.0,0
2025-01-20,21,ST015,MD055,0,0.0,0
2025-01-27,22,ST015,MD055,0,0.0,0
2025-02-03,23,ST015,MD055,0,0.0,0
2025-02-10,24,ST015,MD055,0,0.0,0
2025-02-17,25,ST015,MD055,0,0.0,0
2025-02-24,26,ST015,MD055,0,0.0,0
2025-03-03,27,ST015,MD055,0,0.0,0
2025-03-10,28,ST015,MD055,0,0.0,0
2025-03-17,29,ST015,MD055,0,0.0,0
2025-03-24,30,ST015,MD055,0,0.0,0
2025-03-31,31,ST015,MD055,0,0.0,0
2025-04-07,32,ST015,MD055,0,0.0,0
2025-04-14,33,ST015,MD055,0,0.0,0
2025-04-21,34,ST015,MD055,0,0.0,0
2025-04-28,35,ST015,MD055,0,0.0,0
2025-05-05,36,ST015,MD055,1,75000.0,0
2025-05-12,37,ST015,MD055,0,0.0,0
2025-05-19,38,ST015,MD055,0,0.0,0
2025-05-26,39,ST015,MD055,0,0.0,0
2025-06-02,40,ST015,MD055,0,0.0,0
2025-06-09,41,ST015,MD055,0,0.0,0
2025-06-16,42,ST015,MD055,0,0.0,0
2025-06-23,43,ST015,MD055,0,0.0,0
2025-06-30,44,ST015,MD055,0,0.0,0
2025-07-07,45,ST015,MD055,0,0.0,0
2025-07-14,46,ST015,MD055,0,0.0,0
2025-07-21,47,ST015,MD055,0,0.0,0
2025-07-28,48,ST015,MD055,0,0.0,0
2025-08-04,49,ST015,MD055,1,75000.0,0
2025-08-11,50,ST015,MD055,0,0.0,0
2025-08-18,51,ST015,MD055,0,0.0,0
2025-08-25,52,ST015,MD055,0,0.0,0
2024-09-02,1,ST015,MD056,0,0.0,0
2024-09-09,2,ST015,MD056,0,0.0,0
2024-09-16,3,ST015,MD056,0,0.0,0
2024-09-23,4,ST015,MD056,0,0.0,0
2024-09-30,5,ST015,MD056,0,0.0,0
2024-10-07,6,ST015,MD056,0,0.0,1
2024-10-14,7,ST015,MD056,0,0.0,0
2024-10-21,8,ST015,MD056,0,0.0,0
2024-10-28,9,ST015,MD056,0,0.0,1
2024-11-04,10,ST015,MD056,0,0.0,0
2024-11-11,11,ST015,MD056,0,0.0,0
2024-11-18,12,ST015,MD056,0,0.0,0
2024-11-25,13,ST015,MD056,0,0.0,0
2024-12-02,14,ST015,MD056,0,0.0,0
2024-12-09,15,ST015,MD056,0,0.0,0
2024-12-16,16,ST015,MD056,0,0.0,0
2024-12-23,17,ST015,MD056,0,0.0,0
2024-12-30,18,ST015,MD056,0,0.0,0
2025-01-06,19,ST015,MD056,0,0.0,0
2025-01-13,20,ST015,MD056,0,0.0,0
2025-01-20,21,ST015,MD056,0,0.0,0
2025-01-27,22,ST015,MD056,0,0.0,0
2025-02-03,23,ST015,MD056,0,0.0,0
2025-02-10,24,ST015,MD056,0,0.0,0
2025-02-17,25,ST015,MD056,0,0.0,0
2025-02-24,26,ST015,MD056,0,0.0,0
2025-03-03,27,ST015,MD056,0,0.0,0
2025-03-10,28,ST015,MD056,0,0.0,0
2025-03-17,29,ST015,MD056,0,0.0,0
2025-03-24,30,ST015,MD056,0,0.0,0
2025-03-31,31,ST015,MD056,0,0.0,0
2025-04-07,32,ST015,MD056,0,0.0,0
2025-04-14,33,ST015,MD056,0,0.0,0
2025-04-21,34,ST015,MD056,0,0.0,0
2025-04-28,35,ST015,MD056,0,0.0,0
2025-05-05,36,ST015,MD056,0,0.0,0
2025-05-12,37,ST015,MD056,0,0.0,0
2025-05-19,38,ST015,MD056,0,0.0,0
2025-05-26,39,ST015,MD056,0,0.0,0
2025-06-02,40,ST015,MD056,0,0.0,0
2025-06-09,41,ST015,MD056,0,0.0,0
2025-06-16,42,ST015,MD056,0,0.0,0
2025-06-23,43,ST015,MD056,0,0.0,0
2025-06-30,44,ST015,MD056,0,0.0,0
2025-07-07,45,ST015,MD056,0,0.0,0
2025-07-14,46,ST015,MD056,0,0.0,0
2025-07-21,47,ST015,MD056,0,0.0,0
2025-07-28,48,ST015,MD056,0,0.0,0
2025-08-04,49,ST015,MD056,0,0.0,0
2025-08-11,50,ST015,MD056,0,0.0,0
2025-08-18,51,ST015,MD056,0,0.0,0
2025-08-25,52,ST015,MD056,0,0.0,0
2024-09-02,1,ST015,MD057,0,0.0,0
2024-09-09,2,ST015,MD057,0,0.0,0
2024-09-16,3,ST015,MD057,0,0.0,0
2024-09-23,4,ST015,MD057,0,0.0,0
2024-09-30,5,ST015,MD057,0,0.0,0
2024-10-07,6,ST015,MD057,0,0.0,1
2024-10-14,7,ST015,MD057,0,0.0,0
2024-10-21,8,ST015,MD057,0,0.0,0
2024-10-28,9,ST015,MD057,1,119700.0,1
2024-11-04,10,ST015,MD057,0,0.0,0
2024-11-11,11,ST015,MD057,0,0.0,0
2024-11-18,12,ST015,MD057,0,0.0,0
2024-11-25,13,ST015,MD057,0,0.0,0
2024-12-02,14,ST015,MD057,0,0.0,0
2024-12-09,15,ST015,MD057,0,0.0,0
2024-12-16,16,ST015,MD057,0,0.0,0
2024-12-23,17,ST015,MD057,0,0.0,0
2024-12-30,18,ST015,MD057,0,0.0,0
2025-01-06,19,ST015,MD057,0,0.0,0
2025-01-13,20,ST015,MD057,0,0.0,0
2025-01-20,21,ST015,MD057,0,0.0,0
2025-01-27,22,ST015,MD057,0,0.0,0
2025-02-03,23,ST015,MD057,0,0.0,0
2025-02-10,24,ST015,MD057,0,0.0,0
2025-02-17,25,ST015,MD057,0,0.0,0
2025-02-24,26,ST015,MD057,0,0.0,0
2025-03-03,27,ST015,MD057,1,119700.0,0
2025-03-10,28,ST015,MD057,0,0.0,0
2025-03-17,29,ST015,MD057,0,0.0,0
2025-03-24,30,ST015,MD057,0,0.0,0
2025-03-31,31,ST015,MD057,0,0.0,0
2025-04-07,32,ST015,MD057,0,0.0,0
2025-04-14,33,ST015,MD057,0,0.0,0
2025-04-21,34,ST015,MD057,0,0.0,0
2025-04-28,35,ST015,MD057,0,0.0,0
2025-05-05,36,ST015,MD057,0,0.0,0
2025-05-12,37,ST015,MD057,0,0.0,0
2025-05-19,38,ST015,MD057,0,0.0,0
2025-05-26,39,ST015,MD057,0,0.0,0
2025-06-02,40,ST015,MD057,0,0.0,0
2025-06-09,41,ST015,MD057,0,0.0,0
2025-06-16,42,ST015,MD057,0,0.0,0
2025-06-23,43,ST015,MD057,0,0.0,0
2025-06-30,44,ST015,MD057,0,0.0,0
2025-07-07,45,ST015,MD057,0,0.0,0
2025-07-14,46,ST015,MD057,0,0.0,0
2025-07-21,47,ST015,MD057,0,0.0,0
2025-07-28,48,ST015,MD057,0,0.0,0
2025-08-04,49,ST015,MD057,0,0.0,0
2025-08-11,50,ST015,MD057,0,0.0,0
2025-08-18,51,ST015,MD057,0,0.0,0
2025-08-25,52,ST015,MD057,0,0.0,0
2024-09-02,1,ST015,MD058,0,0.0,0
2024-09-09,2,ST015,MD058,0,0.0,0
2024-09-16,3,ST015,MD058,0,0.0,0
2024-09-23,4,ST015,MD058,0,0.0,0
2024-09-30,5,ST015,MD058,0,0.0,0
2024-10-07,6,ST015,MD058,0,0.0,1
2024-10-14,7,ST015,MD058,0,0.0,0
2024-10-21,8,ST015,MD058,0,0.0,0
2024-10-28,9,ST015,MD058,0,0.0,1
2024-11-04,10,ST015,MD058,0,0.0,0
2024-11-11,11,ST015,MD058,0,0.0,0
2024-11-18,12,ST015,MD058,0,0.0,0
2024-11-25,13,ST015,MD058,0,0.0,0
2024-12-02,14,ST015,MD058,0,0.0,0
2024-12-09,15,ST015,MD058,0,0.0,0
2024-12-16,16,ST015,MD058,0,0.0,0
2024-12-23,17,ST015,MD058,0,0.0,0
2024-12-30,18,ST015,MD058,0,0.0,0
2025-01-06,19,ST015,MD058,0,0.0,0
2025-01-13,20,ST015,MD058,0,0.0,0
2025-01-20,21,ST015,MD058,0,0.0,0
2025-01-27,22,ST015,MD058,0,0.0,0
2025-02-03,23,ST015,MD058,0,0.0,0
2025-02-10,24,ST015,MD058,0,0.0,0
2025-02-17,25,ST015,MD058,0,0.0,0
2025-02-24,26,ST015,MD058,0,0.0,0
2025-03-03,27,ST015,MD058,0,0.0,0
2025-03-10,28,ST015,MD058,0,0.0,0
2025-03-17,29,ST015,MD058,0,0.0,0
2025-03-24,30,ST015,MD058,0,0.0,0
2025-03-31,31,ST015,MD058,0,0.0,0
2025-04-07,32,ST015,MD058,0,0.0,0
2025-04-14,33,ST015,MD058,0,0.0,0
2025-04-21,34,ST015,MD058,0,0.0,0
2025-04-28,35,ST015,MD058,0,0.0,0
2025-05-05,36,ST015,MD058,0,0.0,0
2025-05-12,37,ST015,MD058,0,0.0,0
2025-05-19,38,ST015,MD058,0,0.0,0
2025-05-26,39,ST015,MD058,0,0.0,0
2025-06-02,40,ST015,MD058,0,0.0,0
2025-06-09,41,ST015,MD058,0,0.0,0
2025-06-16,42,ST015,MD058,0,0.0,0
2025-06-23,43,ST015,MD058,0,0.0,0
2025-06-30,44,ST015,MD058,0,0.0,0
2025-07-07,45,ST015,MD058,0,0.0,0
2025-07-14,46,ST015,MD058,0,0.0,0
2025-07-21,47,ST015,MD058,0,0.0,0
2025-07-28,48,ST015,MD058,0,0.0,0
2025-08-04,49,ST015,MD058,0,0.0,0
2025-08-11,50,ST015,MD058,0,0.0,0
2025-08-18,51,ST015,MD058,0,0.0,0
2025-08-25,52,ST015,MD058,0,0.0,0
2024-09-02,1,ST015,MD059,0,0.0,0
2024-09-09,2,ST015,MD059,0,0.0,0
2024-09-16,3,ST015,MD059,0,0.0,0
2024-09-23,4,ST015,MD059,0,0.0,0
2024-09-30,5,ST015,MD059,0,0.0,0
2024-10-07,6,ST015,MD059,0,0.0,1
2024-10-14,7,ST015,MD059,0,0.0,0
2024-10-21,8,ST015,MD059,0,0.0,0
2024-10-28,9,ST015,MD059,0,0.0,1
2024-11-04,10,ST015,MD059,0,0.0,0
2024-11-11,11,ST015,MD059,0,0.0,0
2024-11-18,12,ST015,MD059,0,0.0,0
2024-11-25,13,ST015,MD059,0,0.0,0
2024-12-02,14,ST015,MD059,0,0.0,0
2024-12-09,15,ST015,MD059,0,0.0,0
2024-12-16,16,ST015,MD059,0,0.0,0
2024-12-23,17,ST015,MD059,0,0.0,0
2024-12-30,18,ST015,MD059,0,0.0,0
2025-01-06,19,ST015,MD059,0,0.0,0
2025-01-13,20,ST015,MD059,0,0.0,0
2025-01-20,21,ST015,MD059,0,0.0,0
2025-01-27,22,ST015,MD059,0,0.0,0
2025-02-03,23,ST015,MD059,0,0.0,0
2025-02-10,24,ST015,MD059,0,0.0,0
2025-02-17,25,ST015,MD059,0,0.0,0
2025-02-24,26,ST015,MD059,0,0.0,0
2025-03-03,27,ST015,MD059,0,0.0,0
2025-03-10,28,ST015,MD059,0,0.0,0
2025-03-17,29,ST015,MD059,0,0.0,0
2025-03-24,30,ST015,MD059,0,0.0,0
2025-03-31,31,ST015,MD059,0,0.0,0
2025-04-07,32,ST015,MD059,0,0.0,0
2025-04-14,33,ST015,MD059,0,0.0,0
2025-04-21,34,ST015,MD059,0,0.0,0
2025-04-28,35,ST015,MD059,0,0.0,0
2025-05-05,36,ST015,MD059,0,0.0,0
2025-05-12,37,ST015,MD059,0,0.0,0
2025-05-19,38,ST015,MD059,0,0.0,0
2025-05-26,39,ST015,MD059,0,0.0,0
2025-06-02,40,ST015,MD059,0,0.0,0
2025-06-09,41,ST015,MD059,0,0.0,0
2025-06-16,42,ST015,MD059,0,0.0,0
2025-06-23,43,ST015,MD059,0,0.0,0
2025-06-30,44,ST015,MD059,0,0.0,0
2025-07-07,45,ST015,MD059,0,0.0,0
2025-07-14,46,ST015,MD059,0,0.0,0
2025-07-21,47,ST015,MD059,0,0.0,0
2025-07-28,48,ST015,MD059,0,0.0,0
2025-08-04,49,ST015,MD059,0,0.0,0
2025-08-11,50,ST015,MD059,0,0.0,0
2025-08-18,51,ST015,MD059,0,0.0,0
2025-08-25,52,ST015,MD059,0,0.0,0
2024-09-02,1,ST015,MD060,0,0.0,0
2024-09-09,2,ST015,MD060,0,0.0,0
2024-09-16,3,ST015,MD060,0,0.0,0
2024-09-23,4,ST015,MD060,0,0.0,0
2024-09-30,5,ST015,MD060,0,0.0,0
2024-10-07,6,ST015,MD060,1,105100.0,1
2024-10-14,7,ST015,MD060,1,105100.0,0
2024-10-21,8,ST015,MD060,0,0.0,0
2024-10-28,9,ST015,MD060,0,0.0,1
2024-11-04,10,ST015,MD060,0,0.0,0
2024-11-11,11,ST015,MD060,0,0.0,0
2024-11-18,12,ST015,MD060,0,0.0,0
2024-11-25,13,ST015,MD060,0,0.0,0
2024-12-02,14,ST015,MD060,0,0.0,0
2024-12-09,15,ST015,MD060,0,0.0,0
2024-12-16,16,ST015,MD060,0,0.0,0
2024-12-23,17,ST015,MD060,0,0.0,0
2024-12-30,18,ST015,MD060,0,0.0,0
2025-01-06,19,ST015,MD060,0,0.0,0
2025-01-13,20,ST015,MD060,0,0.0,0
2025-01-20,21,ST015,MD060,0,0.0,0
2025-01-27,22,ST015,MD060,0,0.0,0
2025-02-03,23,ST015,MD060,0,0.0,0
2025-02-10,24,ST015,MD060,0,0.0,0
2025-02-17,25,ST015,MD060,0,0.0,0
2025-02-24,26,ST015,MD060,0,0.0,0
2025-03-03,27,ST015,MD060,0,0.0,0
2025-03-10,28,ST015,MD060,0,0.0,0
2025-03-17,29,ST015,MD060,0,0.0,0
2025-03-24,30,ST015,MD060,0,0.0,0
2025-03-31,31,ST015,MD060,0,0.0,0
2025-04-07,32,ST015,MD060,0,0.0,0
2025-04-14,33,ST015,MD060,0,0.0,0
2025-04-21,34,ST015,MD060,0,0.0,0
2025-04-28,35,ST015,MD060,0,0.0,0
2025-05-05,36,ST015,MD060,0,0.0,0
2025-05-12,37,ST015,MD060,0,0.0,0
2025-05-19,38,ST015,MD060,0,0.0,0
2025-05-26,39,ST015,MD060,0,0.0,0
2025-06-02,40,ST015,MD060,0,0.0,0
2025-06-09,41,ST015,MD060,0,0.0,0
2025-06-16,42,ST015,MD060,0,0.0,0
2025-06-23,43,ST015,MD060,0,0.0,0
2025-06-30,44,ST015,MD060,0,0.0,0
2025-07-07,45,ST015,MD060,0,0.0,0
2025-07-14,46,ST015,MD060,0,0.0,0
2025-07-21,47,ST015,MD060,0,0.0,0
2025-07-28,48,ST015,MD060,0,0.0,0
2025-08-04,49,ST015,MD060,0,0.0,0
2025-08-11,50,ST015,MD060,0,0.0,0
2025-08-18,51,ST015,MD060,0,0.0,0
2025-08-25,52,ST015,MD060,0,0.0,0
2024-09-02,1,ST016,MD001,0,0.0,0
2024-09-09,2,ST016,MD001,1,7600.0,0
2024-09-16,3,ST016,MD001,1,7600.0,0
2024-09-23,4,ST016,MD001,1,7600.0,0
2024-09-30,5,ST016,MD001,1,7600.0,0
2024-10-07,6,ST016,MD001,6,45600.0,1
2024-10-14,7,ST016,MD001,1,7600.0,0
2024-10-21,8,ST016,MD001,3,22800.0,0
2024-10-28,9,ST016,MD001,12,91200.0,1
2024-11-04,10,ST016,MD001,3,22800.0,0
2024-11-11,11,ST016,MD001,3,22800.0,0
2024-11-18,12,ST016,MD001,3,22800.0,0
2024-11-25,13,ST016,MD001,1,7600.0,0
2024-12-02,14,ST016,MD001,4,30400.0,0
2024-12-09,15,ST016,MD001,2,15200.0,0
2024-12-16,16,ST016,MD001,0,0.0,0
2024-12-23,17,ST016,MD001,2,15200.0,0
2024-12-30,18,ST016,MD001,1,7600.0,0
2025-01-06,19,ST016,MD001,4,30400.0,0
2025-01-13,20,ST016,MD001,2,15200.0,0
2025-01-20,21,ST016,MD001,0,0.0,0
2025-01-27,22,ST016,MD001,1,7600.0,0
2025-02-03,23,ST016,MD001,2,15200.0,0
2025-02-10,24,ST016,MD001,0,0.0,0
2025-02-17,25,ST016,MD001,3,22800.0,0
2025-02-24,26,ST016,MD001,1,7600.0,0
2025-03-03,27,ST016,MD001,1,7600.0,0
2025-03-10,28,ST016,MD001,2,15200.0,0
2025-03-17,29,ST016,MD001,0,0.0,0
2025-03-24,30,ST016,MD001,1,7600.0,0
2025-03-31,31,ST016,MD001,1,7600.0,0
2025-04-07,32,ST016,MD001,1,7600.0,0
2025-04-14,33,ST016,MD001,1,7600.0,0
2025-04-21,34,ST016,MD001,1,7600.0,0
2025-04-28,35,ST016,MD001,1,7600.0,0
2025-05-05,36,ST016,MD001,0,0.0,0
2025-05-12,37,ST016,MD001,0,0.0,0
2025-05-19,38,ST016,MD001,0,0.0,0
2025-05-26,39,ST016,MD001,0,0.0,0
2025-06-02,40,ST016,MD001,0,0.0,0
2025-06-09,41,ST016,MD001,0,0.0,0
2025-06-16,42,ST016,MD001,0,0.0,0
2025-06-23,43,ST016,MD001,1,7600.0,0
2025-06-30,44,ST016,MD001,0,0.0,0
2025-07-07,45,ST016,MD001,1,7600.0,0
2025-07-14,46,ST016,MD001,0,0.0,0
2025-07-21,47,ST016,MD001,1,7600.0,0
2025-07-28,48,ST016,MD001,1,7600.0,0
2025-08-04,49,ST016,MD001,0,0.0,0
2025-08-11,50,ST016,MD001,0,0.0,0
2025-08-18,51,ST016,MD001,0,0.0,0
2025-08-25,52,ST016,MD001,0,0.0,0
2024-09-02,1,ST016,MD002,0,0.0,0
2024-09-09,2,ST016,MD002,0,0.0,0
2024-09-16,3,ST016,MD002,0,0.0,0
2024-09-23,4,ST016,MD002,0,0.0,0
2024-09-30,5,ST016,MD002,0,0.0,0
2024-10-07,6,ST016,MD002,2,15800.0,1
2024-10-14,7,ST016,MD002,1,7900.0,0
2024-10-21,8,ST016,MD002,1,7900.0,0
2024-10-28,9,ST016,MD002,3,23700.0,1
2024-11-04,10,ST016,MD002,4,31600.0,0
2024-11-11,11,ST016,MD002,3,23700.0,0
2024-11-18,12,ST016,MD002,2,15800.0,0
2024-11-25,13,ST016,MD002,4,31600.0,0
2024-12-02,14,ST016,MD002,1,7900.0,0
2024-12-09,15,ST016,MD002,7,55300.0,0
2024-12-16,16,ST016,MD002,6,47400.0,0
2024-12-23,17,ST016,MD002,5,39500.0,0
2024-12-30,18,ST016,MD002,7,55300.0,0
2025-01-06,19,ST016,MD002,7,55300.0,0
2025-01-13,20,ST016,MD002,6,47400.0,0
2025-01-20,21,ST016,MD002,3,23700.0,0
2025-01-27,22,ST016,MD002,4,31600.0,0
2025-02-03,23,ST016,MD002,4,31600.0,0
2025-02-10,24,ST016,MD002,5,39500.0,0
2025-02-17,25,ST016,MD002,7,55300.0,0
2025-02-24,26,ST016,MD002,3,23700.0,0
2025-03-03,27,ST016,MD002,1,7900.0,0
2025-03-10,28,ST016,MD002,3,23700.0,0
2025-03-17,29,ST016,MD002,3,23700.0,0
2025-03-24,30,ST016,MD002,3,23700.0,0
2025-03-31,31,ST016,MD002,1,7900.0,0
2025-04-07,32,ST016,MD002,1,7900.0,0
2025-04-14,33,ST016,MD002,2,15800.0,0
2025-04-21,34,ST016,MD002,2,15800.0,0
2025-04-28,35,ST016,MD002,4,31600.0,0
2025-05-05,36,ST016,MD002,1,7900.0,0
2025-05-12,37,ST016,MD002,0,0.0,0
2025-05-19,38,ST016,MD002,2,15800.0,0
2025-05-26,39,ST016,MD002,2,15800.0,0
2025-06-02,40,ST016,MD002,2,15800.0,0
2025-06-09,41,ST016,MD002,1,7900.0,0
2025-06-16,42,ST016,MD002,2,15800.0,0
2025-06-23,43,ST016,MD002,3,23700.0,0
2025-06-30,44,ST016,MD002,2,15800.0,0
2025-07-07,45,ST016,MD002,3,23700.0,0
2025-07-14,46,ST016,MD002,1,7900.0,0
2025-07-21,47,ST016,MD002,3,23700.0,0
2025-07-28,48,ST016,MD002,1,7900.0,0
2025-08-04,49,ST016,MD002,0,0.0,0
2025-08-11,50,ST016,MD002,0,0.0,0
2025-08-18,51,ST016,MD002,2,15800.0,0
2025-08-25,52,ST016,MD002,0,0.0,0
2024-09-02,1,ST016,MD003,0,0.0,0
2024-09-09,2,ST016,MD003,0,0.0,0
2024-09-16,3,ST016,MD003,0,0.0,0
2024-09-23,4,ST016,MD003,0,0.0,0
2024-09-30,5,ST016,MD003,0,0.0,0
2024-10-07,6,ST016,MD003,0,0.0,1
2024-10-14,7,ST016,MD003,0,0.0,0
2024-10-21,8,ST016,MD003,0,0.0,0
2024-10-28,9,ST016,MD003,0,0.0,1
2024-11-04,10,ST016,MD003,0,0.0,0
2024-11-11,11,ST016,MD003,0,0.0,0
2024-11-18,12,ST016,MD003,0,0.0,0
2024-11-25,13,ST016,MD003,0,0.0,0
2024-12-02,14,ST016,MD003,0,0.0,0
2024-12-09,15,ST016,MD003,0,0.0,0
2024-12-16,16,ST016,MD003,0,0.0,0
2024-12-23,17,ST016,MD003,0,0.0,0
2024-12-30,18,ST016,MD003,0,0.0,0
2025-01-06,19,ST016,MD003,0,0.0,0
2025-01-13,20,ST016,MD003,0,0.0,0
2025-01-20,21,ST016,MD003,0,0.0,0
2025-01-27,22,ST016,MD003,0,0.0,0
2025-02-03,23,ST016,MD003,0,0.0,0
2025-02-10,24,ST016,MD003,0,0.0,0
2025-02-17,25,ST016,MD003,0,0.0,0
2025-02-24,26,ST016,MD003,0,0.0,0
2025-03-03,27,ST016,MD003,0,0.0,0
2025-03-10,28,ST016,MD003,0,0.0,0
2025-03-17,29,ST016,MD003,0,0.0,0
2025-03-24,30,ST016,MD003,0,0.0,0
2025-03-31,31,ST016,MD003,0,0.0,0
2025-04-07,32,ST016,MD003,0,0.0,0
2025-04-14,33,ST016,MD003,0,0.0,0
2025-04-21,34,ST016,MD003,0,0.0,0
2025-04-28,35,ST016,MD003,0,0.0,0
2025-05-05,36,ST016,MD003,0,0.0,0
2025-05-12,37,ST016,MD003,0,0.0,0
2025-05-19,38,ST016,MD003,0,0.0,0
2025-05-26,39,ST016,MD003,0,0.0,0
2025-06-02,40,ST016,MD003,0,0.0,0
2025-06-09,41,ST016,MD003,0,0.0,0
2025-06-16,42,ST016,MD003,0,0.0,0
2025-06-23,43,ST016,MD003,0,0.0,0
2025-06-30,44,ST016,MD003,0,0.0,0
2025-07-07,45,ST016,MD003,0,0.0,0
2025-07-14,46,ST016,MD003,0,0.0,0
2025-07-21,47,ST016,MD003,0,0.0,0
2025-07-28,48,ST016,MD003,0,0.0,0
2025-08-04,49,ST016,MD003,0,0.0,0
2025-08-11,50,ST016,MD003,0,0.0,0
2025-08-18,51,ST016,MD003,2,12600.0,0
2025-08-25,52,ST016,MD003,1,6300.0,0
2024-09-02,1,ST016,MD004,0,0.0,0
2024-09-09,2,ST016,MD004,0,0.0,0
2024-09-16,3,ST016,MD004,0,0.0,0
2024-09-23,4,ST016,MD004,0,0.0,0
2024-09-30,5,ST016,MD004,0,0.0,0
2024-10-07,6,ST016,MD004,0,0.0,1
2024-10-14,7,ST016,MD004,0,0.0,0
2024-10-21,8,ST016,MD004,0,0.0,0
2024-10-28,9,ST016,MD004,0,0.0,1
2024-11-04,10,ST016,MD004,0,0.0,0
2024-11-11,11,ST016,MD004,0,0.0,0
2024-11-18,12,ST016,MD004,0,0.0,0
2024-11-25,13,ST016,MD004,0,0.0,0
2024-12-02,14,ST016,MD004,0,0.0,0
2024-12-09,15,ST016,MD004,0,0.0,0
2024-12-16,16,ST016,MD004,0,0.0,0
2024-12-23,17,ST016,MD004,0,0.0,0
2024-12-30,18,ST016,MD004,0,0.0,0
