forecast_week,store_id,model_id,category,price,forecast_units,max_units,priority_score,value_per_rupee,allocated_units,allocated_value,recommendation_reason
53,ST009,MD023,Budget,21300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD025,Budget,16000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD026,Mid-range,31900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD027,Mid-range,46300.0,0.75,0,0.84375,1.822354211663067e-05,0,0.0,No forecast demand
53,ST009,MD028,Mid-range,36500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD029,Mid-range,31600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD030,Mid-range,27200.0,0.5,0,0.5625,2.068014705882353e-05,0,0.0,No forecast demand
53,ST009,MD031,Mid-range,38400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD032,Mid-range,42200.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD033,Mid-range,36100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD034,Mid-range,44100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD036,Mid-range,36400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD037,Mid-range,35400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD039,Upper-mid,51000.0,0.25,0,0.23529411764705882,4.61361014994233e-06,0,0.0,No forecast demand
53,ST009,MD040,Upper-mid,60000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD041,Upper-mid,69300.0,0.25,0,0.21875,3.1565656565656566e-06,0,0.0,No forecast demand
53,ST009,MD042,Upper-mid,48300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD043,Upper-mid,59500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD044,Upper-mid,66900.0,0.5,0,0.4375,6.539611360239163e-06,0,0.0,No forecast demand
53,ST009,MD045,Upper-mid,52500.0,0.25,0,0.21875,4.166666666666667e-06,0,0.0,No forecast demand
53,ST009,MD047,Upper-mid,62300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD048,Upper-mid,59900.0,0.5,0,0.4375,7.303839732888147e-06,0,0.0,No forecast demand
53,ST009,MD049,Premium,70500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD050,Premium,97100.0,0.5,0,0.4375,4.505664263645726e-06,0,0.0,No forecast demand
53,ST009,MD051,Premium,82400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD053,Premium,82100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD054,Premium,74400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD055,Premium,75000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD056,Flagship,102800.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD057,Flagship,119700.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD058,Flagship,150000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD059,Flagship,128600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST009,MD060,Flagship,105100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD016,Budget,23300.0,8.5,8,9.5625,0.00041040772532188844,8,186400.0,Allocated based on forecast demand and priority per rupee
53,ST010,MD010,Entry,9800.0,7.5,7,8.4375,0.0008609693877551021,7,68600.0,Allocated based on forecast demand and priority per rupee
53,ST010,MD012,Entry,9100.0,7.0,7,7.875,0.0008653846153846154,7,63700.0,Allocated based on forecast demand and priority per rupee
53,ST010,MD027,Mid-range,46300.0,1.75,1,1.96875,4.2521598272138226e-05,1,46300.0,Allocated based on forecast demand and priority per rupee
53,ST010,MD019,Budget,25600.0,1.0,1,0.9976190476190476,3.896949404761905e-05,1,25600.0,Allocated based on forecast demand and priority per rupee
53,ST010,MD021,Budget,25200.0,1.5,1,1.6875,6.696428571428572e-05,1,25200.0,Allocated based on forecast demand and priority per rupee
53,ST010,MD024,Budget,16600.0,1.5,1,1.5229591836734695,9.174452913695599e-05,1,16600.0,Allocated based on forecast demand and priority per rupee
53,ST010,MD006,Entry,13100.0,1.75,1,1.53125,0.00011688931297709923,1,13100.0,Allocated based on forecast demand and priority per rupee
53,ST010,MD002,Keypad,7900.0,1.75,1,1.53125,0.00019382911392405063,1,7900.0,Allocated based on forecast demand and priority per rupee
53,ST010,MD001,Keypad,7600.0,0.25,0,0.21875,2.8782894736842105e-05,0,0.0,No forecast demand
53,ST010,MD003,Keypad,6300.0,0.5,0,0.5625,8.928571428571429e-05,0,0.0,No forecast demand
53,ST010,MD004,Keypad,8800.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD005,Entry,11600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD007,Entry,14300.0,0.75,0,0.84375,5.9003496503496503e-05,0,0.0,No forecast demand
53,ST010,MD008,Entry,8500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD009,Entry,11500.0,0.25,0,0.2261904761904762,1.9668737060041407e-05,0,0.0,No forecast demand
53,ST010,MD011,Entry,12100.0,0.25,0,0.21875,1.8078512396694216e-05,0,0.0,No forecast demand
53,ST010,MD013,Entry,14500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD014,Budget,20600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD015,Budget,16700.0,0.25,0,0.21875,1.309880239520958e-05,0,0.0,No forecast demand
53,ST010,MD017,Budget,19500.0,0.75,0,0.65625,3.365384615384615e-05,0,0.0,No forecast demand
53,ST010,MD018,Budget,15900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD020,Budget,19500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD022,Budget,21400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD023,Budget,21300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD025,Budget,16000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD026,Mid-range,31900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD028,Mid-range,36500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD029,Mid-range,31600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD030,Mid-range,27200.0,0.75,0,0.65625,2.4126838235294116e-05,0,0.0,No forecast demand
53,ST010,MD031,Mid-range,38400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD032,Mid-range,42200.0,0.75,0,0.6814024390243902,1.6146977228066118e-05,0,0.0,No forecast demand
53,ST010,MD033,Mid-range,36100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD034,Mid-range,44100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD035,Mid-range,32400.0,0.75,0,0.65625,2.025462962962963e-05,0,0.0,No forecast demand
53,ST010,MD036,Mid-range,36400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD037,Mid-range,35400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD038,Mid-range,39900.0,0.75,0,0.84375,2.1146616541353382e-05,0,0.0,No forecast demand
53,ST010,MD039,Upper-mid,51000.0,0.5,0,0.4375,8.57843137254902e-06,0,0.0,No forecast demand
53,ST010,MD040,Upper-mid,60000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD041,Upper-mid,69300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD042,Upper-mid,48300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD043,Upper-mid,59500.0,0.25,0,0.21875,3.6764705882352942e-06,0,0.0,No forecast demand
53,ST010,MD044,Upper-mid,66900.0,0.75,0,0.84375,1.2612107623318386e-05,0,0.0,No forecast demand
53,ST010,MD045,Upper-mid,52500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD046,Upper-mid,71500.0,0.5,0,0.4375,6.118881118881119e-06,0,0.0,No forecast demand
53,ST010,MD047,Upper-mid,62300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD048,Upper-mid,59900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD049,Premium,70500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD050,Premium,97100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD051,Premium,82400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD052,Premium,96000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD053,Premium,82100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD054,Premium,74400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD055,Premium,75000.0,0.5,0,0.4375,5.833333333333333e-06,0,0.0,No forecast demand
53,ST010,MD056,Flagship,102800.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD057,Flagship,119700.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD058,Flagship,150000.0,0.25,0,0.28125,1.875e-06,0,0.0,No forecast demand
53,ST010,MD059,Flagship,128600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST010,MD060,Flagship,105100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD016,Budget,23300.0,4.5,4,5.0625,0.00021727467811158798,4,93200.0,Allocated based on forecast demand and priority per rupee
53,ST011,MD038,Mid-range,39900.0,2.0,2,2.25,5.639097744360902e-05,2,79800.0,Allocated based on forecast demand and priority per rupee
53,ST011,MD021,Budget,25200.0,3.75,3,4.21875,0.0001674107142857143,3,75600.0,Allocated based on forecast demand and priority per rupee
53,ST011,MD010,Entry,9800.0,7.0,7,7.875,0.0008035714285714286,7,68600.0,Allocated based on forecast demand and priority per rupee
53,ST011,MD024,Budget,16600.0,3.0,3,2.625,0.00015813253012048192,3,49800.0,Allocated based on forecast demand and priority per rupee
53,ST011,MD012,Entry,9100.0,5.25,5,5.90625,0.0006490384615384615,5,45500.0,Allocated based on forecast demand and priority per rupee
53,ST011,MD030,Mid-range,27200.0,1.75,1,1.53125,5.629595588235294e-05,1,27200.0,Allocated based on forecast demand and priority per rupee
53,ST011,MD002,Keypad,7900.0,2.0,2,1.7921348314606742,0.00022685251031147774,2,15800.0,Allocated based on forecast demand and priority per rupee
53,ST011,MD006,Entry,13100.0,1.0,1,0.875,6.6793893129771e-05,1,13100.0,Allocated based on forecast demand and priority per rupee
53,ST011,MD001,Keypad,7600.0,0.25,0,0.21875,2.8782894736842105e-05,0,0.0,No forecast demand
53,ST011,MD003,Keypad,6300.0,0.25,0,0.21875,3.472222222222222e-05,0,0.0,No forecast demand
53,ST011,MD004,Keypad,8800.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD005,Entry,11600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD007,Entry,14300.0,0.25,0,0.28125,1.9667832167832168e-05,0,0.0,No forecast demand
53,ST011,MD008,Entry,8500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD009,Entry,11500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD011,Entry,12100.0,0.25,0,0.21875,1.8078512396694216e-05,0,0.0,No forecast demand
53,ST011,MD013,Entry,14500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD014,Budget,20600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD015,Budget,16700.0,0.75,0,0.65625,3.9296407185628745e-05,0,0.0,No forecast demand
53,ST011,MD017,Budget,19500.0,0.25,0,0.22,1.1282051282051283e-05,0,0.0,No forecast demand
53,ST011,MD018,Budget,15900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD019,Budget,25600.0,0.25,0,0.21875,8.544921875e-06,0,0.0,No forecast demand
53,ST011,MD020,Budget,19500.0,0.25,0,0.21875,1.1217948717948719e-05,0,0.0,No forecast demand
53,ST011,MD022,Budget,21400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD023,Budget,21300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD025,Budget,16000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD026,Mid-range,31900.0,0.25,0,0.21875,6.8573667711598745e-06,0,0.0,No forecast demand
53,ST011,MD027,Mid-range,46300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD028,Mid-range,36500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD029,Mid-range,31600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD031,Mid-range,38400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD032,Mid-range,42200.0,0.5,0,0.4375,1.0367298578199051e-05,0,0.0,No forecast demand
53,ST011,MD033,Mid-range,36100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD034,Mid-range,44100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD035,Mid-range,32400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD036,Mid-range,36400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD037,Mid-range,35400.0,0.25,0,0.21875,6.179378531073446e-06,0,0.0,No forecast demand
53,ST011,MD039,Upper-mid,51000.0,0.75,0,0.84375,1.6544117647058822e-05,0,0.0,No forecast demand
53,ST011,MD040,Upper-mid,60000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD041,Upper-mid,69300.0,0.25,0,0.21875,3.1565656565656566e-06,0,0.0,No forecast demand
53,ST011,MD042,Upper-mid,48300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD043,Upper-mid,59500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD044,Upper-mid,66900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD045,Upper-mid,52500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD046,Upper-mid,71500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD047,Upper-mid,62300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD048,Upper-mid,59900.0,0.25,0,0.21875,3.6519198664440735e-06,0,0.0,No forecast demand
53,ST011,MD049,Premium,70500.0,0.25,0,0.21875,3.102836879432624e-06,0,0.0,No forecast demand
53,ST011,MD050,Premium,97100.0,0.25,0,0.28125,2.896498455200824e-06,0,0.0,No forecast demand
53,ST011,MD051,Premium,82400.0,0.25,0,0.28125,3.413228155339806e-06,0,0.0,No forecast demand
53,ST011,MD052,Premium,96000.0,0.5,0,0.5625,5.859375e-06,0,0.0,No forecast demand
53,ST011,MD053,Premium,82100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD054,Premium,74400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD055,Premium,75000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD056,Flagship,102800.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD057,Flagship,119700.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD058,Flagship,150000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD059,Flagship,128600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST011,MD060,Flagship,105100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD027,Mid-range,46300.0,2.25,2,2.53125,5.4670626349892006e-05,2,92600.0,Allocated based on forecast demand and priority per rupee
53,ST012,MD012,Entry,9100.0,6.75,6,7.59375,0.000834478021978022,6,54600.0,Allocated based on forecast demand and priority per rupee
53,ST012,MD010,Entry,9800.0,4.5,4,5.0625,0.0005165816326530612,4,39200.0,Allocated based on forecast demand and priority per rupee
53,ST012,MD016,Budget,23300.0,1.0,1,0.875,3.755364806866953e-05,1,23300.0,Allocated based on forecast demand and priority per rupee
53,ST012,MD006,Entry,13100.0,1.75,1,1.611842105263158,0.0001230413820811571,1,13100.0,Allocated based on forecast demand and priority per rupee
53,ST012,MD001,Keypad,7600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD002,Keypad,7900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD003,Keypad,6300.0,0.75,0,0.84375,0.00013392857142857144,0,0.0,No forecast demand
53,ST012,MD004,Keypad,8800.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD005,Entry,11600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD007,Entry,14300.0,0.25,0,0.28125,1.9667832167832168e-05,0,0.0,No forecast demand
53,ST012,MD008,Entry,8500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD009,Entry,11500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD011,Entry,12100.0,0.5,0,0.4375,3.615702479338843e-05,0,0.0,No forecast demand
53,ST012,MD013,Entry,14500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD014,Budget,20600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD015,Budget,16700.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD017,Budget,19500.0,0.25,0,0.21875,1.1217948717948719e-05,0,0.0,No forecast demand
53,ST012,MD018,Budget,15900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD019,Budget,25600.0,0.25,0,0.21875,8.544921875e-06,0,0.0,No forecast demand
53,ST012,MD020,Budget,19500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD021,Budget,25200.0,0.25,0,0.21875,8.680555555555556e-06,0,0.0,No forecast demand
53,ST012,MD022,Budget,21400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD023,Budget,21300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD024,Budget,16600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD025,Budget,16000.0,0.25,0,0.21875,1.3671875e-05,0,0.0,No forecast demand
53,ST012,MD026,Mid-range,31900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD028,Mid-range,36500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD029,Mid-range,31600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD030,Mid-range,27200.0,0.5,0,0.5194444444444444,1.909722222222222e-05,0,0.0,No forecast demand
53,ST012,MD031,Mid-range,38400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD032,Mid-range,42200.0,0.25,0,0.21875,5.183649289099526e-06,0,0.0,No forecast demand
53,ST012,MD033,Mid-range,36100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD034,Mid-range,44100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD035,Mid-range,32400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD036,Mid-range,36400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD037,Mid-range,35400.0,0.25,0,0.21875,6.179378531073446e-06,0,0.0,No forecast demand
53,ST012,MD038,Mid-range,39900.0,0.5,0,0.4375,1.0964912280701754e-05,0,0.0,No forecast demand
53,ST012,MD039,Upper-mid,51000.0,0.25,0,0.21875,4.28921568627451e-06,0,0.0,No forecast demand
53,ST012,MD040,Upper-mid,60000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD041,Upper-mid,69300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD042,Upper-mid,48300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD043,Upper-mid,59500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD044,Upper-mid,66900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD045,Upper-mid,52500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD046,Upper-mid,71500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD047,Upper-mid,62300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD048,Upper-mid,59900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD049,Premium,70500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD050,Premium,97100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD051,Premium,82400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD052,Premium,96000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD053,Premium,82100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD054,Premium,74400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD055,Premium,75000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD056,Flagship,102800.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD057,Flagship,119700.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD058,Flagship,150000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD059,Flagship,128600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST012,MD060,Flagship,105100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD016,Budget,23300.0,7.25,7,8.15625,0.00035005364806866955,7,163100.0,Allocated based on forecast demand and priority per rupee
53,ST013,MD027,Mid-range,46300.0,3.25,3,3.65625,7.896868250539957e-05,3,138900.0,Allocated based on forecast demand and priority per rupee
53,ST013,MD038,Mid-range,39900.0,2.0,2,2.25,5.639097744360902e-05,2,79800.0,Allocated based on forecast demand and priority per rupee
53,ST013,MD010,Entry,9800.0,8.25,8,9.28125,0.0009470663265306122,8,78400.0,Allocated based on forecast demand and priority per rupee
53,ST013,MD021,Budget,25200.0,3.5,3,3.9375,0.00015625,3,75600.0,Allocated based on forecast demand and priority per rupee
53,ST013,MD012,Entry,9100.0,6.25,6,7.03125,0.0007726648351648351,6,54600.0,Allocated based on forecast demand and priority per rupee
53,ST013,MD020,Budget,19500.0,1.5,1,1.335431654676259,6.848367459878252e-05,1,19500.0,Allocated based on forecast demand and priority per rupee
53,ST013,MD002,Keypad,7900.0,2.0,2,1.75,0.00022151898734177215,2,15800.0,Allocated based on forecast demand and priority per rupee
53,ST013,MD001,Keypad,7600.0,1.0,1,0.875,0.00011513157894736842,1,7600.0,Allocated based on forecast demand and priority per rupee
53,ST013,MD003,Keypad,6300.0,0.5,0,0.5625,8.928571428571429e-05,0,0.0,No forecast demand
53,ST013,MD004,Keypad,8800.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD005,Entry,11600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD006,Entry,13100.0,0.75,0,0.65625,5.0095419847328243e-05,0,0.0,No forecast demand
53,ST013,MD007,Entry,14300.0,0.25,0,0.28125,1.9667832167832168e-05,0,0.0,No forecast demand
53,ST013,MD008,Entry,8500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD009,Entry,11500.0,0.5,0,0.4375,3.804347826086956e-05,0,0.0,No forecast demand
53,ST013,MD011,Entry,12100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD013,Entry,14500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD014,Budget,20600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD015,Budget,16700.0,0.25,0,0.21875,1.309880239520958e-05,0,0.0,No forecast demand
53,ST013,MD017,Budget,19500.0,0.25,0,0.21875,1.1217948717948719e-05,0,0.0,No forecast demand
53,ST013,MD018,Budget,15900.0,0.25,0,0.21875,1.3757861635220125e-05,0,0.0,No forecast demand
53,ST013,MD019,Budget,25600.0,0.25,0,0.21875,8.544921875e-06,0,0.0,No forecast demand
53,ST013,MD022,Budget,21400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD023,Budget,21300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD024,Budget,16600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD025,Budget,16000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD026,Mid-range,31900.0,0.25,0,0.21875,6.8573667711598745e-06,0,0.0,No forecast demand
53,ST013,MD028,Mid-range,36500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD029,Mid-range,31600.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD030,Mid-range,27200.0,0.25,0,0.21875,8.042279411764706e-06,0,0.0,No forecast demand
53,ST013,MD031,Mid-range,38400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD032,Mid-range,42200.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD033,Mid-range,36100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD034,Mid-range,44100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD035,Mid-range,32400.0,0.25,0,0.21875,6.751543209876544e-06,0,0.0,No forecast demand
53,ST013,MD036,Mid-range,36400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD037,Mid-range,35400.0,0.25,0,0.27533783783783783,7.777905023667735e-06,0,0.0,No forecast demand
53,ST013,MD039,Upper-mid,51000.0,0.25,0,0.21875,4.28921568627451e-06,0,0.0,No forecast demand
53,ST013,MD040,Upper-mid,60000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD041,Upper-mid,69300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD042,Upper-mid,48300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD043,Upper-mid,59500.0,0.5,0,0.46785714285714286,7.863145258103242e-06,0,0.0,No forecast demand
53,ST013,MD044,Upper-mid,66900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD045,Upper-mid,52500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD046,Upper-mid,71500.0,0.5,0,0.4375,6.118881118881119e-06,0,0.0,No forecast demand
53,ST013,MD047,Upper-mid,62300.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD048,Upper-mid,59900.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD049,Premium,70500.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD050,Premium,97100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD051,Premium,82400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD052,Premium,96000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD053,Premium,82100.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD054,Premium,74400.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD055,Premium,75000.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
53,ST013,MD056,Flagship,102800.0,0.0,0,0.0,0.0,0,0.0,No forecast demand
