forecast_week,store_id,model_id,category,store_segment,tier,price,forecast_units,available_units,demand_cap,priority_score,priority_per_rupee,allocated_units,allocated_value,unmet_forecast_units
53,ST008,MD030,Mid-range,Premium,Tier 1,27200.0,0.75,9,0,0.748125,2.7504595588235295e-05,0,0.0,0.75
53,ST008,MD031,Mid-range,Premium,Tier 1,38400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST008,MD033,Mid-range,Premium,Tier 1,36100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST008,MD034,Mid-range,Premium,Tier 1,44100.0,0.25,1,0,0.275625,6.25e-06,0,0.0,0.25
53,ST008,MD036,Mid-range,Premium,Tier 1,36400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST008,MD037,Mid-range,Premium,Tier 1,35400.0,0.5,6,0,0.4987500000000001,1.408898305084746e-05,0,0.0,0.5
53,ST008,MD038,Mid-range,Premium,Tier 1,39900.0,1.5,37,1,1.6537500000000003,4.1447368421052636e-05,0,0.0,1.5
53,ST008,MD040,Upper-mid,Premium,Tier 1,60000.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST008,MD041,Upper-mid,Premium,Tier 1,69300.0,0.25,2,0,0.24937500000000004,3.598484848484849e-06,0,0.0,0.25
53,ST008,MD042,Upper-mid,Premium,Tier 1,48300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST008,MD043,Upper-mid,Premium,Tier 1,59500.0,0.0,6,0,0.0,0.0,0,0.0,0.0
53,ST008,MD044,Upper-mid,Premium,Tier 1,66900.0,0.5,10,0,0.55125,8.239910313901345e-06,0,0.0,0.5
53,ST008,MD045,Upper-mid,Premium,Tier 1,52500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST008,MD046,Upper-mid,Premium,Tier 1,71500.0,0.5,5,0,0.4987500000000001,6.975524475524476e-06,0,0.0,0.5
53,ST008,MD047,Upper-mid,Premium,Tier 1,62300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST008,MD048,Upper-mid,Premium,Tier 1,59900.0,0.5,4,0,0.4987500000000001,8.32637729549249e-06,0,0.0,0.5
53,ST008,MD049,Premium,Premium,Tier 1,70500.0,0.5,3,0,0.4987500000000001,7.074468085106384e-06,0,0.0,0.5
53,ST008,MD051,Premium,Premium,Tier 1,82400.0,0.25,2,0,0.24937500000000004,3.0263956310679616e-06,0,0.0,0.25
53,ST008,MD053,Premium,Premium,Tier 1,82100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST008,MD054,Premium,Premium,Tier 1,74400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST008,MD055,Premium,Premium,Tier 1,75000.0,0.5,5,0,0.4987500000000001,6.650000000000001e-06,0,0.0,0.5
53,ST008,MD056,Flagship,Premium,Tier 1,102800.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST008,MD057,Flagship,Premium,Tier 1,119700.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST008,MD058,Flagship,Premium,Tier 1,150000.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST008,MD059,Flagship,Premium,Tier 1,128600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST008,MD060,Flagship,Premium,Tier 1,105100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD052,Premium,Value,Tier 2,96000.0,1.0,14,1,1.05,1.09375e-05,1,96000.0,0.0
53,ST009,MD012,Entry,Value,Tier 2,9100.0,9.25,132,9,9.7125,0.0010673076923076923,9,81900.0,0.25
53,ST009,MD046,Upper-mid,Value,Tier 2,71500.0,1.0,5,1,0.9500000000000001,1.3286713286713288e-05,1,71500.0,0.0
53,ST009,MD035,Mid-range,Value,Tier 2,32400.0,2.5,19,2,2.625,8.101851851851852e-05,2,64800.0,0.5
53,ST009,MD038,Mid-range,Value,Tier 2,39900.0,1.75,37,1,1.8375000000000001,4.605263157894737e-05,1,39900.0,0.75
53,ST009,MD006,Entry,Value,Tier 2,13100.0,2.5,16,2,2.375,0.00018129770992366412,2,26200.0,0.5
53,ST009,MD019,Budget,Value,Tier 2,25600.0,1.0,23,1,0.9500000000000001,3.7109375000000006e-05,1,25600.0,0.0
53,ST009,MD024,Budget,Value,Tier 2,16600.0,1.75,19,1,1.7884146341463416,0.00010773582133411697,1,16600.0,0.75
53,ST009,MD001,Keypad,Value,Tier 2,7600.0,0.25,6,0,0.23750000000000002,3.125e-05,0,0.0,0.25
53,ST009,MD002,Keypad,Value,Tier 2,7900.0,0.25,17,0,0.23750000000000002,3.006329113924051e-05,0,0.0,0.25
53,ST009,MD003,Keypad,Value,Tier 2,6300.0,0.25,14,0,0.2625,4.1666666666666665e-05,0,0.0,0.25
53,ST009,MD004,Keypad,Value,Tier 2,8800.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD005,Entry,Value,Tier 2,11600.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST009,MD007,Entry,Value,Tier 2,14300.0,0.0,4,0,0.0,0.0,0,0.0,0.0
53,ST009,MD008,Entry,Value,Tier 2,8500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD009,Entry,Value,Tier 2,11500.0,0.5,3,0,0.47500000000000003,4.130434782608696e-05,0,0.0,0.5
53,ST009,MD010,Entry,Value,Tier 2,9800.0,2.25,121,2,2.3625000000000003,0.0002410714285714286,0,0.0,2.25
53,ST009,MD011,Entry,Value,Tier 2,12100.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST009,MD013,Entry,Value,Tier 2,14500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD014,Budget,Value,Tier 2,20600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD015,Budget,Value,Tier 2,16700.0,0.25,5,0,0.23750000000000002,1.4221556886227546e-05,0,0.0,0.25
53,ST009,MD016,Budget,Value,Tier 2,23300.0,0.75,69,0,0.7875000000000001,3.379828326180258e-05,0,0.0,0.75
53,ST009,MD017,Budget,Value,Tier 2,19500.0,0.5,8,0,0.47500000000000003,2.435897435897436e-05,0,0.0,0.5
53,ST009,MD018,Budget,Value,Tier 2,15900.0,0.0,3,0,0.0,0.0,0,0.0,0.0
53,ST009,MD020,Budget,Value,Tier 2,19500.0,0.5,5,0,0.47500000000000003,2.435897435897436e-05,0,0.0,0.5
53,ST009,MD021,Budget,Value,Tier 2,25200.0,2.25,62,2,2.3625000000000003,9.375000000000002e-05,0,0.0,2.25
53,ST009,MD022,Budget,Value,Tier 2,21400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD023,Budget,Value,Tier 2,21300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD025,Budget,Value,Tier 2,16000.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD026,Mid-range,Value,Tier 2,31900.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD027,Mid-range,Value,Tier 2,46300.0,0.75,27,0,0.7875000000000001,1.7008639308855292e-05,0,0.0,0.75
53,ST009,MD028,Mid-range,Value,Tier 2,36500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD029,Mid-range,Value,Tier 2,31600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD030,Mid-range,Value,Tier 2,27200.0,0.5,9,0,0.47500000000000003,1.7463235294117647e-05,0,0.0,0.5
53,ST009,MD031,Mid-range,Value,Tier 2,38400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD032,Mid-range,Value,Tier 2,42200.0,0.0,7,0,0.0,0.0,0,0.0,0.0
53,ST009,MD033,Mid-range,Value,Tier 2,36100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD034,Mid-range,Value,Tier 2,44100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD036,Mid-range,Value,Tier 2,36400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD037,Mid-range,Value,Tier 2,35400.0,0.0,6,0,0.0,0.0,0,0.0,0.0
53,ST009,MD039,Upper-mid,Value,Tier 2,51000.0,0.25,12,0,0.23750000000000002,4.65686274509804e-06,0,0.0,0.25
53,ST009,MD040,Upper-mid,Value,Tier 2,60000.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD041,Upper-mid,Value,Tier 2,69300.0,0.25,2,0,0.23750000000000002,3.427128427128427e-06,0,0.0,0.25
53,ST009,MD042,Upper-mid,Value,Tier 2,48300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD043,Upper-mid,Value,Tier 2,59500.0,0.0,6,0,0.0,0.0,0,0.0,0.0
53,ST009,MD044,Upper-mid,Value,Tier 2,66900.0,0.5,10,0,0.525,7.847533632286996e-06,0,0.0,0.5
53,ST009,MD045,Upper-mid,Value,Tier 2,52500.0,0.25,1,0,0.2590909090909091,4.935064935064935e-06,0,0.0,0.25
53,ST009,MD047,Upper-mid,Value,Tier 2,62300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD048,Upper-mid,Value,Tier 2,59900.0,0.5,4,0,0.5130434782608696,8.564999637076288e-06,0,0.0,0.5
53,ST009,MD049,Premium,Value,Tier 2,70500.0,0.0,3,0,0.0,0.0,0,0.0,0.0
53,ST009,MD050,Premium,Value,Tier 2,97100.0,0.5,14,0,0.525,5.406797116374871e-06,0,0.0,0.5
53,ST009,MD051,Premium,Value,Tier 2,82400.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST009,MD053,Premium,Value,Tier 2,82100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD054,Premium,Value,Tier 2,74400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD055,Premium,Value,Tier 2,75000.0,0.0,5,0,0.0,0.0,0,0.0,0.0
53,ST009,MD056,Flagship,Value,Tier 2,102800.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD057,Flagship,Value,Tier 2,119700.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST009,MD058,Flagship,Value,Tier 2,150000.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST009,MD059,Flagship,Value,Tier 2,128600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST009,MD060,Flagship,Value,Tier 2,105100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD016,Budget,Value,Tier 2,23300.0,8.5,69,8,8.925,0.0003830472103004292,8,186400.0,0.5
53,ST010,MD010,Entry,Value,Tier 2,9800.0,7.5,121,7,7.875,0.0008035714285714286,7,68600.0,0.5
53,ST010,MD012,Entry,Value,Tier 2,9100.0,7.0,132,7,7.3500000000000005,0.0008076923076923078,7,63700.0,0.0
53,ST010,MD027,Mid-range,Value,Tier 2,46300.0,1.75,27,1,1.8375000000000001,3.968682505399568e-05,1,46300.0,0.75
53,ST010,MD019,Budget,Value,Tier 2,25600.0,1.0,23,1,0.9500000000000001,3.7109375000000006e-05,1,25600.0,0.0
53,ST010,MD024,Budget,Value,Tier 2,16600.0,1.5,19,1,1.4387755102040818,8.667322350626999e-05,1,16600.0,0.5
53,ST010,MD006,Entry,Value,Tier 2,13100.0,1.75,16,1,1.6625,0.0001269083969465649,1,13100.0,0.75
53,ST010,MD002,Keypad,Value,Tier 2,7900.0,1.75,17,1,1.6625,0.00021044303797468356,1,7900.0,0.75
53,ST010,MD001,Keypad,Value,Tier 2,7600.0,0.25,6,0,0.23750000000000002,3.125e-05,0,0.0,0.25
53,ST010,MD003,Keypad,Value,Tier 2,6300.0,0.5,14,0,0.525,8.333333333333333e-05,0,0.0,0.5
53,ST010,MD004,Keypad,Value,Tier 2,8800.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD005,Entry,Value,Tier 2,11600.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST010,MD007,Entry,Value,Tier 2,14300.0,0.75,4,0,0.7875000000000001,5.506993006993008e-05,0,0.0,0.75
53,ST010,MD008,Entry,Value,Tier 2,8500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD009,Entry,Value,Tier 2,11500.0,0.25,3,0,0.23750000000000002,2.065217391304348e-05,0,0.0,0.25
53,ST010,MD011,Entry,Value,Tier 2,12100.0,0.25,2,0,0.23750000000000002,1.962809917355372e-05,0,0.0,0.25
53,ST010,MD013,Entry,Value,Tier 2,14500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD014,Budget,Value,Tier 2,20600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD015,Budget,Value,Tier 2,16700.0,0.25,5,0,0.23750000000000002,1.4221556886227546e-05,0,0.0,0.25
53,ST010,MD017,Budget,Value,Tier 2,19500.0,0.75,8,0,0.7125,3.653846153846154e-05,0,0.0,0.75
53,ST010,MD018,Budget,Value,Tier 2,15900.0,0.0,3,0,0.0,0.0,0,0.0,0.0
53,ST010,MD020,Budget,Value,Tier 2,19500.0,0.0,5,0,0.0,0.0,0,0.0,0.0
53,ST010,MD021,Budget,Value,Tier 2,25200.0,1.5,62,1,1.5750000000000002,6.25e-05,0,0.0,1.5
53,ST010,MD022,Budget,Value,Tier 2,21400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD023,Budget,Value,Tier 2,21300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD025,Budget,Value,Tier 2,16000.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD026,Mid-range,Value,Tier 2,31900.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD028,Mid-range,Value,Tier 2,36500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD029,Mid-range,Value,Tier 2,31600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD030,Mid-range,Value,Tier 2,27200.0,0.75,9,0,0.7125,2.6194852941176473e-05,0,0.0,0.75
53,ST010,MD031,Mid-range,Value,Tier 2,38400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD032,Mid-range,Value,Tier 2,42200.0,0.75,7,0,0.7125,1.6883886255924172e-05,0,0.0,0.75
53,ST010,MD033,Mid-range,Value,Tier 2,36100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD034,Mid-range,Value,Tier 2,44100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD035,Mid-range,Value,Tier 2,32400.0,0.75,19,0,0.7875000000000001,2.4305555555555558e-05,0,0.0,0.75
53,ST010,MD036,Mid-range,Value,Tier 2,36400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD037,Mid-range,Value,Tier 2,35400.0,0.0,6,0,0.0,0.0,0,0.0,0.0
53,ST010,MD038,Mid-range,Value,Tier 2,39900.0,0.75,37,0,0.7875000000000001,1.973684210526316e-05,0,0.0,0.75
53,ST010,MD039,Upper-mid,Value,Tier 2,51000.0,0.5,12,0,0.47500000000000003,9.31372549019608e-06,0,0.0,0.5
53,ST010,MD040,Upper-mid,Value,Tier 2,60000.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD041,Upper-mid,Value,Tier 2,69300.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST010,MD042,Upper-mid,Value,Tier 2,48300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD043,Upper-mid,Value,Tier 2,59500.0,0.25,6,0,0.23750000000000002,3.991596638655463e-06,0,0.0,0.25
53,ST010,MD044,Upper-mid,Value,Tier 2,66900.0,0.75,10,0,0.7875000000000001,1.1771300448430495e-05,0,0.0,0.75
53,ST010,MD045,Upper-mid,Value,Tier 2,52500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD046,Upper-mid,Value,Tier 2,71500.0,0.5,5,0,0.47500000000000003,6.643356643356644e-06,0,0.0,0.5
53,ST010,MD047,Upper-mid,Value,Tier 2,62300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD048,Upper-mid,Value,Tier 2,59900.0,0.0,4,0,0.0,0.0,0,0.0,0.0
53,ST010,MD049,Premium,Value,Tier 2,70500.0,0.0,3,0,0.0,0.0,0,0.0,0.0
53,ST010,MD050,Premium,Value,Tier 2,97100.0,0.0,14,0,0.0,0.0,0,0.0,0.0
53,ST010,MD051,Premium,Value,Tier 2,82400.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST010,MD052,Premium,Value,Tier 2,96000.0,0.0,14,0,0.0,0.0,0,0.0,0.0
53,ST010,MD053,Premium,Value,Tier 2,82100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD054,Premium,Value,Tier 2,74400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD055,Premium,Value,Tier 2,75000.0,0.5,5,0,0.525,7e-06,0,0.0,0.5
53,ST010,MD056,Flagship,Value,Tier 2,102800.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD057,Flagship,Value,Tier 2,119700.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST010,MD058,Flagship,Value,Tier 2,150000.0,0.25,2,0,0.2625,1.75e-06,0,0.0,0.25
53,ST010,MD059,Flagship,Value,Tier 2,128600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST010,MD060,Flagship,Value,Tier 2,105100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD016,Budget,Value,Tier 2,23300.0,4.5,69,4,4.7250000000000005,0.00020278969957081546,4,93200.0,0.5
53,ST011,MD038,Mid-range,Value,Tier 2,39900.0,2.0,37,2,2.1,5.2631578947368424e-05,2,79800.0,0.0
53,ST011,MD021,Budget,Value,Tier 2,25200.0,3.75,62,3,3.9375,0.00015625,3,75600.0,0.75
53,ST011,MD010,Entry,Value,Tier 2,9800.0,7.0,121,7,7.3500000000000005,0.00075,7,68600.0,0.0
53,ST011,MD024,Budget,Value,Tier 2,16600.0,3.0,19,3,2.85,0.00017168674698795182,3,49800.0,0.0
53,ST011,MD030,Mid-range,Value,Tier 2,27200.0,1.75,9,1,1.6625,6.112132352941177e-05,1,27200.0,0.75
53,ST011,MD002,Keypad,Value,Tier 2,7900.0,2.0,17,2,2.067415730337079,0.0002616981937135543,2,15800.0,0.0
53,ST011,MD006,Entry,Value,Tier 2,13100.0,1.0,16,1,0.9500000000000001,7.251908396946566e-05,1,13100.0,0.0
53,ST011,MD001,Keypad,Value,Tier 2,7600.0,0.25,6,0,0.23750000000000002,3.125e-05,0,0.0,0.25
53,ST011,MD003,Keypad,Value,Tier 2,6300.0,0.25,14,0,0.2625,4.1666666666666665e-05,0,0.0,0.25
53,ST011,MD004,Keypad,Value,Tier 2,8800.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD005,Entry,Value,Tier 2,11600.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST011,MD007,Entry,Value,Tier 2,14300.0,0.25,4,0,0.2625,1.835664335664336e-05,0,0.0,0.25
53,ST011,MD008,Entry,Value,Tier 2,8500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD009,Entry,Value,Tier 2,11500.0,0.0,3,0,0.0,0.0,0,0.0,0.0
53,ST011,MD011,Entry,Value,Tier 2,12100.0,0.25,2,0,0.23750000000000002,1.962809917355372e-05,0,0.0,0.25
53,ST011,MD012,Entry,Value,Tier 2,9100.0,5.25,132,5,5.5125,0.0006057692307692308,0,0.0,5.25
53,ST011,MD013,Entry,Value,Tier 2,14500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD014,Budget,Value,Tier 2,20600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD015,Budget,Value,Tier 2,16700.0,0.75,5,0,0.7125,4.266467065868264e-05,0,0.0,0.75
53,ST011,MD017,Budget,Value,Tier 2,19500.0,0.25,8,0,0.23750000000000002,1.217948717948718e-05,0,0.0,0.25
53,ST011,MD018,Budget,Value,Tier 2,15900.0,0.0,3,0,0.0,0.0,0,0.0,0.0
53,ST011,MD019,Budget,Value,Tier 2,25600.0,0.25,23,0,0.23750000000000002,9.277343750000001e-06,0,0.0,0.25
53,ST011,MD020,Budget,Value,Tier 2,19500.0,0.25,5,0,0.23750000000000002,1.217948717948718e-05,0,0.0,0.25
53,ST011,MD022,Budget,Value,Tier 2,21400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD023,Budget,Value,Tier 2,21300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD025,Budget,Value,Tier 2,16000.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD026,Mid-range,Value,Tier 2,31900.0,0.25,1,0,0.23750000000000002,7.445141065830722e-06,0,0.0,0.25
53,ST011,MD027,Mid-range,Value,Tier 2,46300.0,0.0,27,0,0.0,0.0,0,0.0,0.0
53,ST011,MD028,Mid-range,Value,Tier 2,36500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD029,Mid-range,Value,Tier 2,31600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD031,Mid-range,Value,Tier 2,38400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD032,Mid-range,Value,Tier 2,42200.0,0.5,7,0,0.5181818181818182,1.2279190004308488e-05,0,0.0,0.5
53,ST011,MD033,Mid-range,Value,Tier 2,36100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD034,Mid-range,Value,Tier 2,44100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD035,Mid-range,Value,Tier 2,32400.0,0.0,19,0,0.0,0.0,0,0.0,0.0
53,ST011,MD036,Mid-range,Value,Tier 2,36400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD037,Mid-range,Value,Tier 2,35400.0,0.25,6,0,0.23750000000000002,6.709039548022599e-06,0,0.0,0.25
53,ST011,MD039,Upper-mid,Value,Tier 2,51000.0,0.75,12,0,0.7720588235294119,1.5138408304498272e-05,0,0.0,0.75
53,ST011,MD040,Upper-mid,Value,Tier 2,60000.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD041,Upper-mid,Value,Tier 2,69300.0,0.25,2,0,0.23750000000000002,3.427128427128427e-06,0,0.0,0.25
53,ST011,MD042,Upper-mid,Value,Tier 2,48300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD043,Upper-mid,Value,Tier 2,59500.0,0.0,6,0,0.0,0.0,0,0.0,0.0
53,ST011,MD044,Upper-mid,Value,Tier 2,66900.0,0.0,10,0,0.0,0.0,0,0.0,0.0
53,ST011,MD045,Upper-mid,Value,Tier 2,52500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD046,Upper-mid,Value,Tier 2,71500.0,0.0,5,0,0.0,0.0,0,0.0,0.0
53,ST011,MD047,Upper-mid,Value,Tier 2,62300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD048,Upper-mid,Value,Tier 2,59900.0,0.25,4,0,0.23750000000000002,3.964941569282137e-06,0,0.0,0.25
53,ST011,MD049,Premium,Value,Tier 2,70500.0,0.25,3,0,0.23750000000000002,3.368794326241135e-06,0,0.0,0.25
53,ST011,MD050,Premium,Value,Tier 2,97100.0,0.25,14,0,0.2625,2.7033985581874356e-06,0,0.0,0.25
53,ST011,MD051,Premium,Value,Tier 2,82400.0,0.25,2,0,0.2625,3.1856796116504854e-06,0,0.0,0.25
53,ST011,MD052,Premium,Value,Tier 2,96000.0,0.5,14,0,0.525,5.46875e-06,0,0.0,0.5
53,ST011,MD053,Premium,Value,Tier 2,82100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD054,Premium,Value,Tier 2,74400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD055,Premium,Value,Tier 2,75000.0,0.0,5,0,0.0,0.0,0,0.0,0.0
53,ST011,MD056,Flagship,Value,Tier 2,102800.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD057,Flagship,Value,Tier 2,119700.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST011,MD058,Flagship,Value,Tier 2,150000.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST011,MD059,Flagship,Value,Tier 2,128600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST011,MD060,Flagship,Value,Tier 2,105100.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD027,Mid-range,Value,Tier 2,46300.0,2.25,27,2,2.3625000000000003,5.102591792656588e-05,2,92600.0,0.25
53,ST012,MD012,Entry,Value,Tier 2,9100.0,6.75,132,6,7.0875,0.0007788461538461538,2,18200.0,4.75
53,ST012,MD006,Entry,Value,Tier 2,13100.0,1.75,16,1,1.6625,0.0001269083969465649,1,13100.0,0.75
53,ST012,MD001,Keypad,Value,Tier 2,7600.0,0.0,6,0,0.0,0.0,0,0.0,0.0
53,ST012,MD002,Keypad,Value,Tier 2,7900.0,0.0,17,0,0.0,0.0,0,0.0,0.0
53,ST012,MD003,Keypad,Value,Tier 2,6300.0,0.75,14,0,0.7875000000000001,0.000125,0,0.0,0.75
53,ST012,MD004,Keypad,Value,Tier 2,8800.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD005,Entry,Value,Tier 2,11600.0,0.0,2,0,0.0,0.0,0,0.0,0.0
53,ST012,MD007,Entry,Value,Tier 2,14300.0,0.25,4,0,0.2625,1.835664335664336e-05,0,0.0,0.25
53,ST012,MD008,Entry,Value,Tier 2,8500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD009,Entry,Value,Tier 2,11500.0,0.0,3,0,0.0,0.0,0,0.0,0.0
53,ST012,MD010,Entry,Value,Tier 2,9800.0,4.5,121,4,4.7250000000000005,0.0004821428571428572,0,0.0,4.5
53,ST012,MD011,Entry,Value,Tier 2,12100.0,0.5,2,0,0.47500000000000003,3.925619834710744e-05,0,0.0,0.5
53,ST012,MD013,Entry,Value,Tier 2,14500.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD014,Budget,Value,Tier 2,20600.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD015,Budget,Value,Tier 2,16700.0,0.0,5,0,0.0,0.0,0,0.0,0.0
53,ST012,MD016,Budget,Value,Tier 2,23300.0,1.0,69,1,1.05,4.506437768240343e-05,0,0.0,1.0
53,ST012,MD017,Budget,Value,Tier 2,19500.0,0.25,8,0,0.23750000000000002,1.217948717948718e-05,0,0.0,0.25
53,ST012,MD018,Budget,Value,Tier 2,15900.0,0.0,3,0,0.0,0.0,0,0.0,0.0
53,ST012,MD019,Budget,Value,Tier 2,25600.0,0.25,23,0,0.23750000000000002,9.277343750000001e-06,0,0.0,0.25
53,ST012,MD020,Budget,Value,Tier 2,19500.0,0.0,5,0,0.0,0.0,0,0.0,0.0
53,ST012,MD021,Budget,Value,Tier 2,25200.0,0.25,62,0,0.23750000000000002,9.424603174603175e-06,0,0.0,0.25
53,ST012,MD022,Budget,Value,Tier 2,21400.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD023,Budget,Value,Tier 2,21300.0,0.0,1,0,0.0,0.0,0,0.0,0.0
53,ST012,MD024,Budget,Value,Tier 2,16600.0,0.0,19,0,0.0,0.0,0,0.0,0.0
53,ST012,MD025,Budget,Value,Tier 2,16000.0,0.25,1,0,0.2625,1.6406250000000002e-05,0,0.0,0.25
53,ST012,MD026,Mid-range,Value,Tier 2,31900.0,0.0,1,0,0.0,0.0,0,0.0,0.0
